,,DT6,,DT7,,DT8,,DT2,,DT3,,DT10,,DT9,,DT5,
10/12/2018,6:22:34,108,6:22:34,0.007,6:22:34,2.42,6:22:34,,6:22:34,1.847,6:22:34,1.28,6:22:34,1.22,6:22:34,0,
10/12/2018,6:22:35,85.9,6:22:35,0.007,6:22:35,1.9,6:22:35,,6:22:35,1.893,6:22:35,1.29,6:22:35,1.23,6:22:35,0,
10/12/2018,6:22:36,49.8,6:22:36,0.007,6:22:36,1.82,6:22:36,,6:22:36,1.719,6:22:36,1.29,6:22:36,1.16,6:22:36,0,
10/12/2018,6:22:37,62.1,6:22:37,0.007,6:22:37,1.77,6:22:37,,6:22:37,1.758,6:22:37,1.3,6:22:37,1.11,6:22:37,0,
10/12/2018,6:22:38,130,6:22:38,0.006,6:22:38,2.08,6:22:38,,6:22:38,2.042,6:22:38,1.3,6:22:38,1.12,6:22:38,0,
10/12/2018,6:22:39,119,6:22:39,0.006,6:22:39,2.13,6:22:39,,6:22:39,2.099,6:22:39,1.29,6:22:39,1.12,6:22:39,0,
10/12/2018,6:22:40,70.7,6:22:40,0.006,6:22:40,1.6,6:22:40,,6:22:40,2.112,6:22:40,1.28,6:22:40,1.16,6:22:40,0,
10/12/2018,6:22:41,50.5,6:22:41,0.007,6:22:41,1.34,6:22:41,,6:22:41,2.781,6:22:41,1.27,6:22:41,1.22,6:22:41,0,
10/12/2018,6:22:42,80.6,6:22:42,0.006,6:22:42,1.37,6:22:42,,6:22:42,2.121,6:22:42,1.26,6:22:42,1.28,6:22:42,0,
10/12/2018,6:22:43,175,6:22:43,0.006,6:22:43,1.33,6:22:43,,6:22:43,1.547,6:22:43,1.25,6:22:43,1.33,6:22:43,0,
10/12/2018,6:22:44,263,6:22:44,0.005,6:22:44,1.95,6:22:44,,6:22:44,1.5,6:22:44,1.26,6:22:44,1.27,6:22:44,0,
10/12/2018,6:22:45,297,6:22:45,0.005,6:22:45,2.38,6:22:45,,6:22:45,1.653,6:22:45,1.27,6:22:45,1.16,6:22:45,0,
10/12/2018,6:22:46,101,6:22:46,0.005,6:22:46,2.46,6:22:46,,6:22:46,1.707,6:22:46,1.27,6:22:46,1.16,6:22:46,0,
10/12/2018,6:22:47,74.7,6:22:47,0.004,6:22:47,2.55,6:22:47,,6:22:47,1.733,6:22:47,1.26,6:22:47,1.18,6:22:47,0,
10/12/2018,6:22:48,171,6:22:48,0.004,6:22:48,2.21,6:22:48,,6:22:48,2.152,6:22:48,1.27,6:22:48,1.16,6:22:48,0,
10/12/2018,6:22:49,376,6:22:49,0.005,6:22:49,2.21,6:22:49,,6:22:49,1.817,6:22:49,1.26,6:22:49,1.13,6:22:49,0,
10/12/2018,6:22:50,388,6:22:50,0.005,6:22:50,2.18,6:22:50,,6:22:50,2.018,6:22:50,1.27,6:22:50,1.16,6:22:50,0,
10/12/2018,6:22:51,352,6:22:51,0.005,6:22:51,1.88,6:22:51,,6:22:51,2.248,6:22:51,1.27,6:22:51,1.25,6:22:51,0,
10/12/2018,6:22:52,331,6:22:52,0.005,6:22:52,1.75,6:22:52,,6:22:52,1.919,6:22:52,1.28,6:22:52,1.34,6:22:52,0,
10/12/2018,6:22:53,192,6:22:53,0.004,6:22:53,1.72,6:22:53,,6:22:53,2.025,6:22:53,1.28,6:22:53,1.31,6:22:53,0,
10/12/2018,6:22:54,190,6:22:54,0.004,6:22:54,1.74,6:22:54,,6:22:54,2.553,6:22:54,1.28,6:22:54,1.27,6:22:54,0,
10/12/2018,6:22:55,213,6:22:55,0.005,6:22:55,1.82,6:22:55,,6:22:55,2.152,6:22:55,1.28,6:22:55,1.29,6:22:55,0,
10/12/2018,6:22:56,188,6:22:56,0.006,6:22:56,1.8,6:22:56,,6:22:56,1.915,6:22:56,1.28,6:22:56,1.3,6:22:56,0,
10/12/2018,6:22:57,159,6:22:57,0.005,6:22:57,1.73,6:22:57,,6:22:57,1.768,6:22:57,1.3,6:22:57,1.34,6:22:57,0,
10/12/2018,6:22:58,225,6:22:58,0.005,6:22:58,1.62,6:22:58,,6:22:58,1.816,6:22:58,1.34,6:22:58,1.34,6:22:58,0,
10/12/2018,6:22:59,233,6:22:59,0.005,6:22:59,1.79,6:22:59,,6:22:59,1.891,6:22:59,1.34,6:22:59,1.37,6:22:59,0,
10/12/2018,6:23:00,116,6:23:00,0.004,6:23:00,1.41,6:23:00,,6:23:00,2.351,6:23:00,1.34,6:23:00,1.36,6:23:00,0,
10/12/2018,6:23:01,87.4,6:23:01,0.005,6:23:01,1.07,6:23:01,,6:23:01,2.296,6:23:01,1.34,6:23:01,1.23,6:23:01,0,
10/12/2018,6:23:02,70.9,6:23:02,0.004,6:23:02,1.09,6:23:02,,6:23:02,1.751,6:23:02,1.35,6:23:02,1.24,6:23:02,0,
10/12/2018,6:23:03,54.1,6:23:03,0.004,6:23:03,1.48,6:23:03,,6:23:03,1.625,6:23:03,1.36,6:23:03,1.28,6:23:03,0,
10/12/2018,6:23:04,43.3,6:23:04,0.004,6:23:04,2.01,6:23:04,,6:23:04,1.878,6:23:04,1.34,6:23:04,1.31,6:23:04,0,
10/12/2018,6:23:05,52.9,6:23:05,0.004,6:23:05,2.46,6:23:05,,6:23:05,1.99,6:23:05,1.32,6:23:05,1.39,6:23:05,0,
10/12/2018,6:23:06,59.3,6:23:06,0.005,6:23:06,3.03,6:23:06,,6:23:06,2.036,6:23:06,1.32,6:23:06,1.53,6:23:06,0,
10/12/2018,6:23:07,49.6,6:23:07,0.004,6:23:07,3.72,6:23:07,,6:23:07,1.917,6:23:07,1.34,6:23:07,1.54,6:23:07,0,
10/12/2018,6:23:08,70,6:23:08,0.004,6:23:08,4.35,6:23:08,,6:23:08,1.703,6:23:08,1.35,6:23:08,1.51,6:23:08,0,
10/12/2018,6:23:09,86.7,6:23:09,0.003,6:23:09,4.17,6:23:09,,6:23:09,1.756,6:23:09,1.33,6:23:09,1.61,6:23:09,0,
10/12/2018,6:23:10,64.8,6:23:10,0.004,6:23:10,4.3,6:23:10,,6:23:10,1.843,6:23:10,1.34,6:23:10,1.55,6:23:10,0,
10/12/2018,6:23:11,75.5,6:23:11,0.005,6:23:11,4.6,6:23:11,,6:23:11,2.165,6:23:11,1.34,6:23:11,1.56,6:23:11,0,
10/12/2018,6:23:12,143,6:23:12,0.005,6:23:12,4.7,6:23:12,,6:23:12,2.18,6:23:12,1.33,6:23:12,1.81,6:23:12,0,
10/12/2018,6:23:13,290,6:23:13,0.005,6:23:13,4.19,6:23:13,,6:23:13,2.193,6:23:13,1.33,6:23:13,2,6:23:13,0,
10/12/2018,6:23:14,260,6:23:14,0.004,6:23:14,3.67,6:23:14,,6:23:14,1.453,6:23:14,1.33,6:23:14,2.12,6:23:14,0,
10/12/2018,6:23:15,107,6:23:15,0.005,6:23:15,3.37,6:23:15,,6:23:15,1.425,6:23:15,1.34,6:23:15,2.19,6:23:15,0,
10/12/2018,6:23:16,71.4,6:23:16,0.005,6:23:16,4.12,6:23:16,,6:23:16,1.471,6:23:16,1.35,6:23:16,2.33,6:23:16,0,
10/12/2018,6:23:17,57.4,6:23:17,0.004,6:23:17,4.64,6:23:17,,6:23:17,1.48,6:23:17,1.36,6:23:17,2.4,6:23:17,0,
10/12/2018,6:23:18,42.6,6:23:18,0.005,6:23:18,4.28,6:23:18,,6:23:18,1.485,6:23:18,1.39,6:23:18,2.44,6:23:18,0,
10/12/2018,6:23:19,42.6,6:23:19,0.004,6:23:19,3.82,6:23:19,,6:23:19,1.549,6:23:19,1.44,6:23:19,2.39,6:23:19,0,
10/12/2018,6:23:20,35.9,6:23:20,0.003,6:23:20,3.83,6:23:20,,6:23:20,2.079,6:23:20,1.45,6:23:20,2.39,6:23:20,0,
10/12/2018,6:23:21,32.3,6:23:21,0.004,6:23:21,4.98,6:23:21,,6:23:21,1.546,6:23:21,1.42,6:23:21,2.44,6:23:21,0,
10/12/2018,6:23:22,27.9,6:23:22,0.004,6:23:22,5.61,6:23:22,,6:23:22,1.466,6:23:22,1.36,6:23:22,2.42,6:23:22,0,
10/12/2018,6:23:23,24.9,6:23:23,0.004,6:23:23,5.55,6:23:23,,6:23:23,1.507,6:23:23,1.36,6:23:23,2.36,6:23:23,0,
10/12/2018,6:23:24,24.9,6:23:24,0.004,6:23:24,5.18,6:23:24,,6:23:24,1.577,6:23:24,1.36,6:23:24,2.38,6:23:24,0,
10/12/2018,6:23:25,22.8,6:23:25,0.004,6:23:25,4.62,6:23:25,,6:23:25,1.611,6:23:25,1.35,6:23:25,2.4,6:23:25,0,
10/12/2018,6:23:26,23.3,6:23:26,0.004,6:23:26,4.1,6:23:26,,6:23:26,1.449,6:23:26,1.35,6:23:26,2.41,6:23:26,0,
10/12/2018,6:23:27,27.5,6:23:27,0.004,6:23:27,5.29,6:23:27,,6:23:27,1.577,6:23:27,1.36,6:23:27,2.41,6:23:27,0,
10/12/2018,6:23:28,97.4,6:23:28,0.004,6:23:28,5.21,6:23:28,,6:23:28,1.513,6:23:28,1.37,6:23:28,2.3,6:23:28,0,
10/12/2018,6:23:29,302,6:23:29,0.003,6:23:29,4.04,6:23:29,,6:23:29,1.522,6:23:29,1.36,6:23:29,2.03,6:23:29,0,
10/12/2018,6:23:30,400,6:23:30,0.003,6:23:30,4.95,6:23:30,,6:23:30,1.497,6:23:30,1.35,6:23:30,1.82,6:23:30,0,
10/12/2018,6:23:31,400,6:23:31,0.004,6:23:31,5.6,6:23:31,,6:23:31,1.529,6:23:31,1.35,6:23:31,1.89,6:23:31,0,
10/12/2018,6:23:32,399,6:23:32,0.003,6:23:32,6.28,6:23:32,,6:23:32,1.52,6:23:32,1.34,6:23:32,2.03,6:23:32,0,
10/12/2018,6:23:33,318,6:23:33,0.004,6:23:33,7.64,6:23:33,,6:23:33,1.613,6:23:33,1.34,6:23:33,2.04,6:23:33,0,
10/12/2018,6:23:34,271,6:23:34,0.005,6:23:34,8.35,6:23:34,,6:23:34,1.801,6:23:34,1.33,6:23:34,2.2,6:23:34,0,
10/12/2018,6:23:35,363,6:23:35,0.005,6:23:35,9,6:23:35,,6:23:35,1.683,6:23:35,1.33,6:23:35,2.29,6:23:35,0,
10/12/2018,6:23:36,400,6:23:36,0.005,6:23:36,8.5,6:23:36,,6:23:36,2.366,6:23:36,1.36,6:23:36,2.53,6:23:36,0,
10/12/2018,6:23:37,362,6:23:37,0.004,6:23:37,6.93,6:23:37,,6:23:37,1.989,6:23:37,1.36,6:23:37,2.33,6:23:37,0,
10/12/2018,6:23:38,262,6:23:38,0.004,6:23:38,5.38,6:23:38,,6:23:38,1.947,6:23:38,1.33,6:23:38,2.25,6:23:38,0,
10/12/2018,6:23:39,251,6:23:39,0.004,6:23:39,3.89,6:23:39,,6:23:39,1.346,6:23:39,1.3,6:23:39,2.5,6:23:39,0,
10/12/2018,6:23:40,364,6:23:40,0.004,6:23:40,3.34,6:23:40,,6:23:40,1.391,6:23:40,1.3,6:23:40,2.43,6:23:40,0,
10/12/2018,6:23:41,400,6:23:41,0.004,6:23:41,1.46,6:23:41,,6:23:41,1.46,6:23:41,1.33,6:23:41,2.44,6:23:41,0,
10/12/2018,6:23:42,400,6:23:42,0.004,6:23:42,1.99,6:23:42,,6:23:42,1.474,6:23:42,1.33,6:23:42,2.44,6:23:42,0,
10/12/2018,6:23:43,400,6:23:43,0.003,6:23:43,4.38,6:23:43,,6:23:43,1.739,6:23:43,1.33,6:23:43,2.52,6:23:43,0,
10/12/2018,6:23:44,400,6:23:44,0.004,6:23:44,5.69,6:23:44,,6:23:44,1.466,6:23:44,1.33,6:23:44,2.6,6:23:44,0,
10/12/2018,6:23:45,400,6:23:45,0.004,6:23:45,6.34,6:23:45,,6:23:45,1.745,6:23:45,1.33,6:23:45,2.55,6:23:45,0,
10/12/2018,6:23:46,400,6:23:46,0.004,6:23:46,5.24,6:23:46,,6:23:46,1.678,6:23:46,1.33,6:23:46,2.55,6:23:46,0,
10/12/2018,6:23:47,400,6:23:47,0.005,6:23:47,4.73,6:23:47,,6:23:47,1.9,6:23:47,1.32,6:23:47,2.61,6:23:47,0,
10/12/2018,6:23:48,400,6:23:48,0.003,6:23:48,4.76,6:23:48,,6:23:48,1.868,6:23:48,1.33,6:23:48,2.53,6:23:48,0,
10/12/2018,6:23:49,396,6:23:49,0.004,6:23:49,4.11,6:23:49,,6:23:49,1.965,6:23:49,1.32,6:23:49,2.44,6:23:49,0,
10/12/2018,6:23:50,396,6:23:50,0.003,6:23:50,3.43,6:23:50,,6:23:50,1.965,6:23:50,1.31,6:23:50,2.52,6:23:50,0.001,
10/12/2018,6:23:51,376,6:23:51,0.004,6:23:51,3.81,6:23:51,,6:23:51,1.624,6:23:51,1.29,6:23:51,2.62,6:23:51,0,
10/12/2018,6:23:52,314,6:23:52,0.004,6:23:52,4.36,6:23:52,,6:23:52,1.545,6:23:52,1.29,6:23:52,2.68,6:23:52,0,
10/12/2018,6:23:53,274,6:23:53,0.004,6:23:53,4.59,6:23:53,,6:23:53,1.433,6:23:53,1.31,6:23:53,2.68,6:23:53,0,
10/12/2018,6:23:54,283,6:23:54,0.004,6:23:54,5.07,6:23:54,,6:23:54,1.451,6:23:54,1.3,6:23:54,2.7,6:23:54,0,
10/12/2018,6:23:55,339,6:23:55,0.004,6:23:55,5.58,6:23:55,,6:23:55,1.489,6:23:55,1.26,6:23:55,2.76,6:23:55,0,
10/12/2018,6:23:56,400,6:23:56,0.004,6:23:56,5.94,6:23:56,,6:23:56,1.53,6:23:56,1.27,6:23:56,2.75,6:23:56,0,
10/12/2018,6:23:57,400,6:23:57,0.004,6:23:57,6.04,6:23:57,,6:23:57,1.597,6:23:57,1.27,6:23:57,2.69,6:23:57,0,
10/12/2018,6:23:58,400,6:23:58,0.003,6:23:58,5.04,6:23:58,,6:23:58,2.373,6:23:58,1.26,6:23:58,2.66,6:23:58,0,
10/12/2018,6:23:59,400,6:23:59,0.004,6:23:59,4.02,6:23:59,,6:23:59,2.505,6:23:59,1.26,6:23:59,2.54,6:23:59,0,
10/12/2018,6:24:00,400,6:24:00,0.006,6:24:00,4.3,6:24:00,,6:24:00,1.622,6:24:00,1.24,6:24:00,2.37,6:24:00,0,
10/12/2018,6:24:01,400,6:24:01,0.004,6:24:01,5.1,6:24:01,,6:24:01,1.772,6:24:01,1.23,6:24:01,2.21,6:24:01,0,
10/12/2018,6:24:02,400,6:24:02,0.003,6:24:02,5.5,6:24:02,,6:24:02,1.996,6:24:02,1.24,6:24:02,2.21,6:24:02,0,
10/12/2018,6:24:03,400,6:24:03,0.003,6:24:03,5.92,6:24:03,,6:24:03,2.222,6:24:03,1.19,6:24:03,2.15,6:24:03,0,
10/12/2018,6:24:04,400,6:24:04,0.003,6:24:04,6.26,6:24:04,,6:24:04,2.049,6:24:04,1.14,6:24:04,1.97,6:24:04,0,
10/12/2018,6:24:05,400,6:24:05,0.003,6:24:05,6.35,6:24:05,,6:24:05,1.745,6:24:05,1.16,6:24:05,1.97,6:24:05,0,
10/12/2018,6:24:06,400,6:24:06,0.004,6:24:06,6.09,6:24:06,,6:24:06,1.825,6:24:06,1.18,6:24:06,1.96,6:24:06,0,
10/12/2018,6:24:07,400,6:24:07,0.004,6:24:07,5.74,6:24:07,,6:24:07,1.825,6:24:07,1.11,6:24:07,1.87,6:24:07,0,
10/12/2018,6:24:08,400,6:24:08,0.005,6:24:08,5.24,6:24:08,,6:24:08,1.591,6:24:08,1.09,6:24:08,1.9,6:24:08,0,
10/12/2018,6:24:09,400,6:24:09,0.004,6:24:09,4.62,6:24:09,,6:24:09,1.35,6:24:09,1.1,6:24:09,1.96,6:24:09,0,
10/12/2018,6:24:10,397,6:24:10,0.004,6:24:10,4.24,6:24:10,,6:24:10,1.414,6:24:10,1.1,6:24:10,1.91,6:24:10,0,
10/12/2018,6:24:11,353,6:24:11,0.004,6:24:11,5.36,6:24:11,,6:24:11,1.438,6:24:11,1.12,6:24:11,2.3,6:24:11,0,
10/12/2018,6:24:12,309,6:24:12,0.005,6:24:12,6.64,6:24:12,,6:24:12,1.522,6:24:12,1.12,6:24:12,2.45,6:24:12,0,
10/12/2018,6:24:13,273,6:24:13,0.004,6:24:13,6.93,6:24:13,,6:24:13,1.306,6:24:13,1.12,6:24:13,2.43,6:24:13,0,
10/12/2018,6:24:14,198,6:24:14,0.004,6:24:14,6.45,6:24:14,,6:24:14,1.255,6:24:14,1.13,6:24:14,2.3,6:24:14,0,
10/12/2018,6:24:15,170,6:24:15,0.004,6:24:15,6.19,6:24:15,,6:24:15,1.323,6:24:15,1.13,6:24:15,1.93,6:24:15,0,
10/12/2018,6:24:16,178,6:24:16,0.004,6:24:16,6.68,6:24:16,,6:24:16,1.304,6:24:16,1.16,6:24:16,1.71,6:24:16,0,
10/12/2018,6:24:17,168,6:24:17,0.004,6:24:17,6.23,6:24:17,,6:24:17,1.273,6:24:17,1.2,6:24:17,1.83,6:24:17,0,
10/12/2018,6:24:18,145,6:24:18,0.003,6:24:18,4.84,6:24:18,,6:24:18,1.3,6:24:18,1.2,6:24:18,1.99,6:24:18,0,
10/12/2018,6:24:19,145,6:24:19,0.003,6:24:19,3.69,6:24:19,,6:24:19,1.301,6:24:19,1.18,6:24:19,1.98,6:24:19,0,
10/12/2018,6:24:20,182,6:24:20,0.006,6:24:20,2.16,6:24:20,,6:24:20,1.341,6:24:20,1.18,6:24:20,1.9,6:24:20,0.001,
10/12/2018,6:24:21,169,6:24:21,0.006,6:24:21,2.75,6:24:21,,6:24:21,1.403,6:24:21,1.16,6:24:21,1.82,6:24:21,0.001,
10/12/2018,6:24:22,153,6:24:22,0.003,6:24:22,3.91,6:24:22,,6:24:22,1.416,6:24:22,1.15,6:24:22,1.7,6:24:22,0,
10/12/2018,6:24:23,146,6:24:23,0.003,6:24:23,3.6,6:24:23,,6:24:23,1.401,6:24:23,1.16,6:24:23,1.6,6:24:23,0,
10/12/2018,6:24:24,124,6:24:24,0.003,6:24:24,3.29,6:24:24,,6:24:24,1.406,6:24:24,1.18,6:24:24,1.54,6:24:24,0,
10/12/2018,6:24:25,109,6:24:25,0.004,6:24:25,3.12,6:24:25,,6:24:25,1.567,6:24:25,1.18,6:24:25,1.58,6:24:25,0,
10/12/2018,6:24:26,110,6:24:26,0.005,6:24:26,2.55,6:24:26,,6:24:26,1.513,6:24:26,1.18,6:24:26,2.02,6:24:26,0,
10/12/2018,6:24:27,122,6:24:27,0.004,6:24:27,2.43,6:24:27,,6:24:27,1.507,6:24:27,1.2,6:24:27,2.05,6:24:27,0,
10/12/2018,6:24:28,165,6:24:28,0.004,6:24:28,2.76,6:24:28,,6:24:28,1.401,6:24:28,1.21,6:24:28,1.98,6:24:28,0,
10/12/2018,6:24:29,300,6:24:29,0.004,6:24:29,2.88,6:24:29,,6:24:29,1.448,6:24:29,1.22,6:24:29,2.01,6:24:29,0,
10/12/2018,6:24:30,279,6:24:30,0.004,6:24:30,3.38,6:24:30,,6:24:30,1.448,6:24:30,1.24,6:24:30,1.92,6:24:30,0,
10/12/2018,6:24:31,121,6:24:31,0.004,6:24:31,3.78,6:24:31,,6:24:31,1.574,6:24:31,1.25,6:24:31,2.09,6:24:31,0,
10/12/2018,6:24:32,101,6:24:32,0.004,6:24:32,4.17,6:24:32,,6:24:32,1.55,6:24:32,1.26,6:24:32,2.09,6:24:32,0,
10/12/2018,6:24:33,115,6:24:33,0.004,6:24:33,4.51,6:24:33,,6:24:33,1.38,6:24:33,1.26,6:24:33,2.16,6:24:33,0,
10/12/2018,6:24:34,125,6:24:34,0.004,6:24:34,4.88,6:24:34,,6:24:34,1.41,6:24:34,1.27,6:24:34,2.27,6:24:34,0,
10/12/2018,6:24:35,124,6:24:35,0.004,6:24:35,4.87,6:24:35,,6:24:35,1.418,6:24:35,1.28,6:24:35,2.28,6:24:35,0,
10/12/2018,6:24:36,118,6:24:36,0.004,6:24:36,4.37,6:24:36,,6:24:36,1.448,6:24:36,1.27,6:24:36,2.31,6:24:36,0,
10/12/2018,6:24:37,112,6:24:37,0.005,6:24:37,3.72,6:24:37,,6:24:37,1.277,6:24:37,1.31,6:24:37,2.29,6:24:37,0,
10/12/2018,6:24:38,136,6:24:38,0.004,6:24:38,3.66,6:24:38,,6:24:38,1.461,6:24:38,1.34,6:24:38,2.25,6:24:38,0,
10/12/2018,6:24:39,175,6:24:39,0.003,6:24:39,3.72,6:24:39,,6:24:39,1.532,6:24:39,1.34,6:24:39,2.29,6:24:39,0,
10/12/2018,6:24:40,278,6:24:40,0.003,6:24:40,3.61,6:24:40,,6:24:40,1.607,6:24:40,1.33,6:24:40,2.29,6:24:40,0,
10/12/2018,6:24:41,398,6:24:41,0.003,6:24:41,2.99,6:24:41,,6:24:41,1.405,6:24:41,1.34,6:24:41,2.15,6:24:41,0,
10/12/2018,6:24:42,379,6:24:42,0.003,6:24:42,2.83,6:24:42,,6:24:42,1.692,6:24:42,1.35,6:24:42,2.02,6:24:42,0,
10/12/2018,6:24:43,310,6:24:43,0.003,6:24:43,3.21,6:24:43,,6:24:43,1.53,6:24:43,1.28,6:24:43,1.92,6:24:43,0,
10/12/2018,6:24:44,244,6:24:44,0.004,6:24:44,3.69,6:24:44,,6:24:44,1.608,6:24:44,1.23,6:24:44,1.91,6:24:44,0,
10/12/2018,6:24:45,191,6:24:45,0.004,6:24:45,3.7,6:24:45,,6:24:45,1.584,6:24:45,1.23,6:24:45,1.97,6:24:45,0,
10/12/2018,6:24:46,148,6:24:46,0.003,6:24:46,3.84,6:24:46,,6:24:46,1.48,6:24:46,1.21,6:24:46,1.86,6:24:46,0,
10/12/2018,6:24:47,123,6:24:47,0.004,6:24:47,4.26,6:24:47,,6:24:47,1.829,6:24:47,1.1,6:24:47,1.83,6:24:47,0,
10/12/2018,6:24:48,101,6:24:48,0.003,6:24:48,4.57,6:24:48,,6:24:48,1.571,6:24:48,1.08,6:24:48,1.64,6:24:48,0,
10/12/2018,6:24:49,95.6,6:24:49,0.004,6:24:49,4.61,6:24:49,,6:24:49,1.506,6:24:49,1.09,6:24:49,1.51,6:24:49,0,
10/12/2018,6:24:50,96.7,6:24:50,0.005,6:24:50,3.61,6:24:50,,6:24:50,1.524,6:24:50,1.12,6:24:50,1.61,6:24:50,0,
10/12/2018,6:24:51,73.4,6:24:51,0.005,6:24:51,2.66,6:24:51,,6:24:51,1.68,6:24:51,1.15,6:24:51,1.59,6:24:51,0,
10/12/2018,6:24:52,66.8,6:24:52,0.004,6:24:52,2.62,6:24:52,,6:24:52,1.741,6:24:52,1.14,6:24:52,1.5,6:24:52,0,
10/12/2018,6:24:53,72.5,6:24:53,0.004,6:24:53,3.19,6:24:53,,6:24:53,1.796,6:24:53,1.1,6:24:53,1.47,6:24:53,0,
10/12/2018,6:24:54,178,6:24:54,0.004,6:24:54,4.08,6:24:54,,6:24:54,1.49,6:24:54,1.07,6:24:54,1.59,6:24:54,0,
10/12/2018,6:24:55,137,6:24:55,0.003,6:24:55,3.82,6:24:55,,6:24:55,1.829,6:24:55,1.06,6:24:55,1.73,6:24:55,0,
10/12/2018,6:24:56,77.5,6:24:56,0.003,6:24:56,2.94,6:24:56,,6:24:56,1.513,6:24:56,1.07,6:24:56,1.98,6:24:56,0,
10/12/2018,6:24:57,61.8,6:24:57,0.004,6:24:57,2.83,6:24:57,,6:24:57,1.867,6:24:57,1.1,6:24:57,2.01,6:24:57,0,
10/12/2018,6:24:58,60.8,6:24:58,0.003,6:24:58,3.4,6:24:58,,6:24:58,1.627,6:24:58,1.12,6:24:58,1.57,6:24:58,0,
10/12/2018,6:24:59,58.3,6:24:59,0.004,6:24:59,4.51,6:24:59,,6:24:59,1.558,6:24:59,1.12,6:24:59,1.48,6:24:59,0,
10/12/2018,6:25:00,49.3,6:25:00,0.004,6:25:00,4.1,6:25:00,,6:25:00,1.856,6:25:00,1.16,6:25:00,1.69,6:25:00,0,
10/12/2018,6:25:01,57.6,6:25:01,0.005,6:25:01,3.11,6:25:01,,6:25:01,1.893,6:25:01,1.19,6:25:01,1.85,6:25:01,0,
10/12/2018,6:25:02,65,6:25:02,0.005,6:25:02,3.49,6:25:02,,6:25:02,1.507,6:25:02,1.19,6:25:02,1.86,6:25:02,0,
10/12/2018,6:25:03,58.1,6:25:03,0.006,6:25:03,4.59,6:25:03,,6:25:03,1.519,6:25:03,1.11,6:25:03,1.89,6:25:03,0,
10/12/2018,6:25:04,52.1,6:25:04,0.005,6:25:04,5.3,6:25:04,,6:25:04,1.906,6:25:04,1,6:25:04,1.87,6:25:04,0,
10/12/2018,6:25:05,46.4,6:25:05,0.004,6:25:05,4.69,6:25:05,,6:25:05,1.736,6:25:05,1.03,6:25:05,1.92,6:25:05,0,
10/12/2018,6:25:06,34.9,6:25:06,0.005,6:25:06,3.81,6:25:06,,6:25:06,1.714,6:25:06,1.05,6:25:06,1.96,6:25:06,0,
10/12/2018,6:25:07,39.1,6:25:07,0.004,6:25:07,2.38,6:25:07,,6:25:07,1.737,6:25:07,1.05,6:25:07,1.98,6:25:07,0,
10/12/2018,6:25:08,39.7,6:25:08,0.004,6:25:08,1.43,6:25:08,,6:25:08,1.736,6:25:08,1.02,6:25:08,2.15,6:25:08,0,
10/12/2018,6:25:09,20.9,6:25:09,0.005,6:25:09,1.19,6:25:09,,6:25:09,1.724,6:25:09,1.02,6:25:09,2.32,6:25:09,0.003,
10/12/2018,6:25:10,16.2,6:25:10,0.004,6:25:10,1.8,6:25:10,,6:25:10,1.71,6:25:10,1,6:25:10,2.39,6:25:10,0.002,
10/12/2018,6:25:11,15.8,6:25:11,0.004,6:25:11,2.75,6:25:11,,6:25:11,1.904,6:25:11,0.993,6:25:11,2.42,6:25:11,0,
10/12/2018,6:25:12,15.4,6:25:12,0.004,6:25:12,2.01,6:25:12,,6:25:12,2.43,6:25:12,1.02,6:25:12,2.42,6:25:12,0,
10/12/2018,6:25:13,13.2,6:25:13,0.003,6:25:13,1.5,6:25:13,,6:25:13,1.749,6:25:13,1.03,6:25:13,2.48,6:25:13,0,
10/12/2018,6:25:14,14,6:25:14,0.003,6:25:14,1.99,6:25:14,,6:25:14,1.66,6:25:14,1.03,6:25:14,2.4,6:25:14,0.001,
10/12/2018,6:25:15,12.1,6:25:15,0.004,6:25:15,2.67,6:25:15,,6:25:15,2.044,6:25:15,1.02,6:25:15,2.35,6:25:15,0.001,
10/12/2018,6:25:16,9.11,6:25:16,0.004,6:25:16,2.54,6:25:16,,6:25:16,2.174,6:25:16,1.04,6:25:16,2.35,6:25:16,0,
10/12/2018,6:25:17,8.02,6:25:17,0.004,6:25:17,2.65,6:25:17,,6:25:17,1.595,6:25:17,1.05,6:25:17,2.3,6:25:17,0,
10/12/2018,6:25:18,15.2,6:25:18,0.004,6:25:18,2.93,6:25:18,,6:25:18,1.615,6:25:18,1.02,6:25:18,2.32,6:25:18,0,
10/12/2018,6:25:19,69.7,6:25:19,0.003,6:25:19,3.45,6:25:19,,6:25:19,1.501,6:25:19,1.01,6:25:19,2.38,6:25:19,0,
10/12/2018,6:25:20,28.7,6:25:20,0.004,6:25:20,3.36,6:25:20,,6:25:20,1.346,6:25:20,1.03,6:25:20,2.26,6:25:20,0,
10/12/2018,6:25:21,13,6:25:21,0.004,6:25:21,3.1,6:25:21,,6:25:21,1.326,6:25:21,1.04,6:25:21,2.18,6:25:21,0,
10/12/2018,6:25:22,12.5,6:25:22,0.004,6:25:22,2.86,6:25:22,,6:25:22,1.102,6:25:22,1.05,6:25:22,2.02,6:25:22,0,
10/12/2018,6:25:23,9.64,6:25:23,0.004,6:25:23,2.44,6:25:23,,6:25:23,1.21,6:25:23,1.06,6:25:23,1.91,6:25:23,0,
