,,DT6,,,DT7,,,DT8,,,DT2,,,DT3,,,DT10,,,DT9,,,DT5,
10/18/2018,7:09:17,0.132,,7:09:17,0.111,,7:09:17,4.32,,7:09:17,1.814,,7:09:17,4.346,,7:09:17,3.88,,23:54:32,0,,7:09:17,0.018,
10/18/2018,7:09:18,0.133,,7:09:18,0.115,,7:09:18,4.16,,7:09:18,1.861,,7:09:18,4.403,,7:09:18,3.83,,23:54:32,0,,7:09:18,0.019,
10/18/2018,7:09:19,0.133,,7:09:19,0.12,,7:09:19,4.15,,7:09:19,1.907,,7:09:19,4.4,,7:09:19,3.81,,23:54:32,0,,7:09:19,0.02,
10/18/2018,7:09:20,0.132,,7:09:20,0.116,,7:09:20,4.13,,7:09:20,1.785,,7:09:20,4.383,,7:09:20,3.84,,23:54:32,0,,7:09:20,0.019,
10/18/2018,7:09:21,0.137,,7:09:21,0.103,,7:09:21,4.18,,7:09:21,2.144,,7:09:21,4.298,,7:09:21,3.87,,23:54:32,0,,7:09:21,0.018,
10/18/2018,7:09:22,0.14,,7:09:22,0.099,,7:09:22,4.23,,7:09:22,2.211,,7:09:22,4.37,,7:09:22,3.88,,23:54:32,0,,7:09:22,0.018,
10/18/2018,7:09:23,0.134,,7:09:23,0.103,,7:09:23,4.22,,7:09:23,2.179,,7:09:23,4.409,,7:09:23,3.88,,23:54:32,0,,7:09:23,0.017,
10/18/2018,7:09:24,0.131,,7:09:24,0.1,,7:09:24,4.18,,7:09:24,2.213,,7:09:24,4.234,,7:09:24,3.8,,23:54:32,0,,7:09:24,0.017,
10/18/2018,7:09:25,0.141,,7:09:25,0.099,,7:09:25,4.27,,7:09:25,2.381,,7:09:25,4.238,,7:09:25,3.79,,23:54:32,0,,7:09:25,0.019,
10/18/2018,7:09:26,0.141,,7:09:26,0.099,,7:09:26,4.36,,7:09:26,2.526,,7:09:26,4.381,,7:09:26,3.77,,23:54:32,0,,7:09:26,0.02,
10/18/2018,7:09:27,0.139,,7:09:27,0.098,,7:09:27,4.34,,7:09:27,2.24,,7:09:27,4.363,,7:09:27,3.79,,23:54:32,0,,7:09:27,0.018,
10/18/2018,7:09:28,0.133,,7:09:28,0.093,,7:09:28,4.4,,7:09:28,2.305,,7:09:28,4.436,,7:09:28,3.93,,23:54:32,0,,7:09:28,0.018,
10/18/2018,7:09:29,0.139,,7:09:29,0.086,,7:09:29,4.45,,7:09:29,2.085,,7:09:29,4.381,,7:09:29,3.94,,23:54:32,0,,7:09:29,0.019,
10/18/2018,7:09:30,0.15,,7:09:30,0.085,,7:09:30,4.45,,7:09:30,1.933,,7:09:30,4.262,,7:09:30,3.93,,23:54:32,0,,7:09:30,0.019,
10/18/2018,7:09:31,0.158,,7:09:31,0.077,,7:09:31,4.43,,7:09:31,1.966,,7:09:31,4.131,,7:09:31,3.84,,23:54:32,0,,7:09:31,0.016,
10/18/2018,7:09:32,0.166,,7:09:32,0.07,,7:09:32,4.48,,7:09:32,2.06,,7:09:32,4.238,,7:09:32,3.77,,23:54:32,0,,7:09:32,0.019,
10/18/2018,7:09:33,0.162,,7:09:33,0.069,,7:09:33,4.56,,7:09:33,2.052,,7:09:33,4.181,,7:09:33,3.76,,23:54:32,0,,7:09:33,0.017,
10/18/2018,7:09:34,0.176,,7:09:34,0.073,,7:09:34,4.4,,7:09:34,2.103,,7:09:34,4.179,,7:09:34,3.77,,23:54:32,0,,7:09:34,0.016,
10/18/2018,7:09:35,0.191,,7:09:35,0.076,,7:09:35,4.37,,7:09:35,2.154,,7:09:35,4.344,,7:09:35,3.78,,23:54:32,0,,7:09:35,0.017,
10/18/2018,7:09:36,0.193,,7:09:36,0.079,,7:09:36,4.43,,7:09:36,2.25,,7:09:36,4.401,,7:09:36,3.74,,23:54:32,0,,7:09:36,0.016,
10/18/2018,7:09:37,0.196,,7:09:37,0.078,,7:09:37,4.27,,7:09:37,2.189,,7:09:37,4.62,,7:09:37,3.68,,23:54:32,0,,7:09:37,0.017,
10/18/2018,7:09:38,0.199,,7:09:38,0.08,,7:09:38,4.11,,7:09:38,1.948,,7:09:38,4.37,,7:09:38,3.65,,23:54:32,0,,7:09:38,0.018,
10/18/2018,7:09:39,0.2,,7:09:39,0.084,,7:09:39,4.01,,7:09:39,2.042,,7:09:39,4.217,,7:09:39,3.65,,23:54:32,0,,7:09:39,0.021,
10/18/2018,7:09:40,0.196,,7:09:40,0.08,,7:09:40,3.98,,7:09:40,2.048,,7:09:40,4.204,,7:09:40,3.77,,23:54:32,0,,7:09:40,0.02,
10/18/2018,7:09:41,0.198,,7:09:41,0.08,,7:09:41,3.85,,7:09:41,2.113,,7:09:41,4.197,,7:09:41,3.76,,23:54:32,0,,7:09:41,0.016,
10/18/2018,7:09:42,0.201,,7:09:42,0.076,,7:09:42,3.73,,7:09:42,2.05,,7:09:42,4.291,,7:09:42,3.7,,23:54:32,0,,7:09:42,0.016,
10/18/2018,7:09:43,0.196,,7:09:43,0.075,,7:09:43,3.58,,7:09:43,1.97,,7:09:43,4.444,,7:09:43,3.71,,23:54:32,0,,7:09:43,0.017,
10/18/2018,7:09:44,0.194,,7:09:44,0.074,,7:09:44,3.53,,7:09:44,1.807,,7:09:44,4.405,,7:09:44,3.71,,23:54:32,0,,7:09:44,0.018,
10/18/2018,7:09:45,0.204,,7:09:45,0.071,,7:09:45,3.61,,7:09:45,1.699,,7:09:45,4.685,,7:09:45,3.67,,23:54:32,0,,7:09:45,0.02,
10/18/2018,7:09:46,0.209,,7:09:46,0.071,,7:09:46,3.81,,7:09:46,1.735,,7:09:46,4.444,,7:09:46,3.64,,23:54:32,0,,7:09:46,0.019,
10/18/2018,7:09:47,0.203,,7:09:47,0.071,,7:09:47,4.1,,7:09:47,1.71,,7:09:47,4.339,,7:09:47,3.66,,23:54:32,0,,7:09:47,0.021,
10/18/2018,7:09:48,0.203,,7:09:48,0.073,,7:09:48,4.38,,7:09:48,1.756,,7:09:48,4.396,,7:09:48,3.64,,23:54:32,0,,7:09:48,0.024,
10/18/2018,7:09:49,0.2,,7:09:49,0.075,,7:09:49,4.17,,7:09:49,1.928,,7:09:49,4.455,,7:09:49,3.58,,23:54:32,0,,7:09:49,0.016,
10/18/2018,7:09:50,0.184,,7:09:50,0.076,,7:09:50,4.02,,7:09:50,2.82,,7:09:50,4.576,,7:09:50,3.63,,23:54:32,0,,7:09:50,0.015,
10/18/2018,7:09:51,0.186,,7:09:51,0.076,,7:09:51,4.32,,7:09:51,2.822,,7:09:51,4.659,,7:09:51,3.62,,23:54:32,0,,7:09:51,0.015,
10/18/2018,7:09:52,0.193,,7:09:52,0.074,,7:09:52,4.61,,7:09:52,2.557,,7:09:52,4.512,,7:09:52,3.55,,23:54:32,0,,7:09:52,0.016,
10/18/2018,7:09:53,0.178,,7:09:53,0.069,,7:09:53,4.96,,7:09:53,2.896,,7:09:53,4.488,,7:09:53,3.54,,23:54:32,0,,7:09:53,0.016,
10/18/2018,7:09:54,0.161,,7:09:54,0.071,,7:09:54,5.14,,7:09:54,2.546,,7:09:54,4.539,,7:09:54,3.53,,23:54:32,0,,7:09:54,0.018,
10/18/2018,7:09:55,0.153,,7:09:55,0.073,,7:09:55,5.21,,7:09:55,2.413,,7:09:55,4.516,,7:09:55,3.54,,23:54:32,0,,7:09:55,0.017,
10/18/2018,7:09:56,0.156,,7:09:56,0.068,,7:09:56,5.25,,7:09:56,2.577,,7:09:56,4.339,,7:09:56,3.5,,23:54:32,0,,7:09:56,0.017,
10/18/2018,7:09:57,0.156,,7:09:57,0.069,,7:09:57,5.25,,7:09:57,2.348,,7:09:57,4.324,,7:09:57,3.42,,23:54:32,0,,7:09:57,0.018,
10/18/2018,7:09:58,0.157,,7:09:58,0.072,,7:09:58,5.29,,7:09:58,2.609,,7:09:58,4.256,,7:09:58,3.38,,23:54:32,0,,7:09:58,0.017,
10/18/2018,7:09:59,0.16,,7:09:59,0.073,,7:09:59,5.27,,7:09:59,3.81,,7:09:59,4.177,,7:09:59,3.28,,23:54:32,0,,7:09:59,0.016,
10/18/2018,7:10:00,0.155,,7:10:00,0.072,,7:10:00,4.85,,7:10:00,4.591,,7:10:00,4.168,,7:10:00,3.21,,23:54:32,0,,7:10:00,0.018,
10/18/2018,7:10:01,0.153,,7:10:01,0.069,,7:10:01,4.38,,7:10:01,3.851,,7:10:01,4.157,,7:10:01,3.2,,23:54:32,0,,7:10:01,0.018,
10/18/2018,7:10:02,0.166,,7:10:02,0.068,,7:10:02,3.9,,7:10:02,3.378,,7:10:02,4.217,,7:10:02,3.17,,23:54:32,0,,7:10:02,0.018,
10/18/2018,7:10:03,0.151,,7:10:03,0.07,,7:10:03,3.58,,7:10:03,3.047,,7:10:03,4.219,,7:10:03,3.13,,23:54:32,0,,7:10:03,0.015,
10/18/2018,7:10:04,0.145,,7:10:04,0.07,,7:10:04,3.62,,7:10:04,3.249,,7:10:04,4.162,,7:10:04,3.09,,23:54:32,0,,7:10:04,0.016,
10/18/2018,7:10:05,0.142,,7:10:05,0.069,,7:10:05,3.67,,7:10:05,3.655,,7:10:05,4.254,,7:10:05,3.09,,23:54:32,0,,7:10:05,0.019,
10/18/2018,7:10:06,0.144,,7:10:06,0.067,,7:10:06,3.62,,7:10:06,2.308,,7:10:06,4.223,,7:10:06,3.03,,23:54:32,0,,7:10:06,0.02,
10/18/2018,7:10:07,0.146,,7:10:07,0.068,,7:10:07,3.58,,7:10:07,3.233,,7:10:07,4.264,,7:10:07,3,,23:54:32,0,,7:10:07,0.016,
10/18/2018,7:10:08,0.141,,7:10:08,0.066,,7:10:08,3.51,,7:10:08,2.589,,7:10:08,4.214,,7:10:08,3.01,,23:54:32,0,,7:10:08,0.018,
10/18/2018,7:10:09,0.137,,7:10:09,0.066,,7:10:09,3.38,,7:10:09,2.716,,7:10:09,4.181,,7:10:09,3.02,,23:54:32,0,,7:10:09,0.017,
10/18/2018,7:10:10,0.148,,7:10:10,0.064,,7:10:10,3.24,,7:10:10,3.163,,7:10:10,4.247,,7:10:10,2.99,,23:54:32,0,,7:10:10,0.017,
10/18/2018,7:10:11,0.149,,7:10:11,0.061,,7:10:11,3.04,,7:10:11,2.681,,7:10:11,4.264,,7:10:11,2.93,,23:54:32,0,,7:10:11,0.016,
10/18/2018,7:10:12,0.15,,7:10:12,0.061,,7:10:12,3.01,,7:10:12,2.491,,7:10:12,4.247,,7:10:12,2.9,,23:54:32,0,,7:10:12,0.018,
10/18/2018,7:10:13,0.154,,7:10:13,0.061,,7:10:13,2.93,,7:10:13,2.465,,7:10:13,4.381,,7:10:13,2.9,,23:54:32,0,,7:10:13,0.02,
10/18/2018,7:10:14,0.159,,7:10:14,0.064,,7:10:14,2.82,,7:10:14,2.679,,7:10:14,4.527,,7:10:14,2.77,,23:54:32,0,,7:10:14,0.016,
10/18/2018,7:10:15,0.174,,7:10:15,0.065,,7:10:15,2.84,,7:10:15,2.761,,7:10:15,4.497,,7:10:15,2.6,,23:54:32,0,,7:10:15,0.017,
10/18/2018,7:10:16,0.181,,7:10:16,0.067,,7:10:16,2.73,,7:10:16,3.294,,7:10:16,4.304,,7:10:16,2.18,,23:54:32,0,,7:10:16,0.017,
10/18/2018,7:10:17,0.186,,7:10:17,0.066,,7:10:17,2.58,,7:10:17,2.935,,7:10:17,4.339,,7:10:17,1.88,,23:54:32,0,,7:10:17,0.016,
10/18/2018,7:10:18,0.193,,7:10:18,0.065,,7:10:18,2.45,,7:10:18,2.489,,7:10:18,4.532,,7:10:18,1.86,,23:54:32,0,,7:10:18,0.015,
10/18/2018,7:10:19,0.189,,7:10:19,0.063,,7:10:19,2.24,,7:10:19,2.606,,7:10:19,4.698,,7:10:19,1.55,,23:54:32,0,,7:10:19,0.016,
10/18/2018,7:10:20,0.186,,7:10:20,0.059,,7:10:20,2.16,,7:10:20,2.559,,7:10:20,4.297,,7:10:20,1.47,,23:54:32,0,,7:10:20,0.016,
10/18/2018,7:10:21,0.185,,7:10:21,0.058,,7:10:21,2.05,,7:10:21,2.577,,7:10:21,4.249,,7:10:21,1.45,,23:54:32,0,,7:10:21,0.016,
10/18/2018,7:10:22,0.203,,7:10:22,0.059,,7:10:22,2.03,,7:10:22,2.579,,7:10:22,4.354,,7:10:22,1.46,,23:54:32,0,,7:10:22,0.016,
10/18/2018,7:10:23,0.214,,7:10:23,0.056,,7:10:23,2.12,,7:10:23,2.363,,7:10:23,4.361,,7:10:23,1.6,,23:54:32,0,,7:10:23,0.017,
10/18/2018,7:10:24,0.206,,7:10:24,0.052,,7:10:24,2.22,,7:10:24,2.436,,7:10:24,4.363,,7:10:24,1.81,,23:54:32,0,,7:10:24,0.018,
10/18/2018,7:10:25,0.209,,7:10:25,0.054,,7:10:25,2.33,,7:10:25,2.277,,7:10:25,4.403,,7:10:25,1.99,,23:54:32,0,,7:10:25,0.016,
10/18/2018,7:10:26,0.217,,7:10:26,0.052,,7:10:26,2.52,,7:10:26,2.17,,7:10:26,4.4,,7:10:26,2.02,,23:54:32,0,,7:10:26,0.018,
10/18/2018,7:10:27,0.225,,7:10:27,0.064,,7:10:27,2.63,,7:10:27,2.007,,7:10:27,4.175,,7:10:27,2.06,,23:54:32,0,,7:10:27,0.017,
10/18/2018,7:10:28,0.235,,7:10:28,0.066,,7:10:28,2.73,,7:10:28,1.886,,7:10:28,4.157,,7:10:28,2.13,,23:54:32,0,,7:10:28,0.016,
10/18/2018,7:10:29,0.245,,7:10:29,0.074,,7:10:29,2.93,,7:10:29,1.87,,7:10:29,4.223,,7:10:29,2.28,,23:54:32,0,,7:10:29,0.017,
10/18/2018,7:10:30,0.255,,7:10:30,0.085,,7:10:30,3.13,,7:10:30,1.841,,7:10:30,4.372,,7:10:30,2.49,,23:54:32,0,,7:10:30,0.017,
10/18/2018,7:10:31,0.262,,7:10:31,0.08,,7:10:31,3.25,,7:10:31,1.703,,7:10:31,4.203,,7:10:31,2.63,,23:54:32,0,,7:10:31,0.017,
10/18/2018,7:10:32,0.263,,7:10:32,0.086,,7:10:32,3.31,,7:10:32,1.739,,7:10:32,4.348,,7:10:32,2.7,,23:54:32,0,,7:10:32,0.017,
10/18/2018,7:10:33,0.267,,7:10:33,0.078,,7:10:33,3.28,,7:10:33,1.633,,7:10:33,4.558,,7:10:33,2.7,,23:54:32,0,,7:10:33,0.017,
10/18/2018,7:10:34,0.261,,7:10:34,0.085,,7:10:34,3.47,,7:10:34,1.698,,7:10:34,4.506,,7:10:34,2.73,,23:54:32,0,,7:10:34,0.02,
10/18/2018,7:10:35,0.265,,7:10:35,0.094,,7:10:35,3.67,,7:10:35,1.734,,7:10:35,4.433,,7:10:35,2.85,,23:54:32,0,,7:10:35,0.018,
10/18/2018,7:10:36,0.265,,7:10:36,0.079,,7:10:36,3.75,,7:10:36,1.727,,7:10:36,4.111,,7:10:36,2.89,,23:54:32,0,,7:10:36,0.016,
10/18/2018,7:10:37,0.259,,7:10:37,0.059,,7:10:37,3.79,,7:10:37,1.796,,7:10:37,4.282,,7:10:37,2.91,,23:54:32,0,,7:10:37,0.017,
10/18/2018,7:10:38,0.259,,7:10:38,0.054,,7:10:38,3.88,,7:10:38,1.864,,7:10:38,3.885,,7:10:38,2.98,,23:54:32,0,,7:10:38,0.019,
10/18/2018,7:10:39,0.266,,7:10:39,0.051,,7:10:39,3.99,,7:10:39,1.833,,7:10:39,3.896,,7:10:39,2.99,,23:54:32,0,,7:10:39,0.017,
10/18/2018,7:10:40,0.263,,7:10:40,0.052,,7:10:40,4.16,,7:10:40,1.738,,7:10:40,3.947,,7:10:40,3.02,,23:54:32,0,,7:10:40,0.016,
10/18/2018,7:10:41,0.263,,7:10:41,0.052,,7:10:41,4.23,,7:10:41,1.683,,7:10:41,3.964,,7:10:41,3.06,,23:54:32,0,,7:10:41,0.017,
10/18/2018,7:10:42,0.258,,7:10:42,0.052,,7:10:42,4.13,,7:10:42,1.708,,7:10:42,3.966,,7:10:42,3.02,,23:54:32,0,,7:10:42,0.016,
10/18/2018,7:10:43,0.259,,7:10:43,0.051,,7:10:43,4.1,,7:10:43,1.655,,7:10:43,4.03,,7:10:43,3.02,,23:54:32,0,,7:10:43,0.015,
10/18/2018,7:10:44,0.262,,7:10:44,0.048,,7:10:44,4.11,,7:10:44,1.634,,7:10:44,4.109,,7:10:44,3.02,,23:54:32,0,,7:10:44,0.015,
10/18/2018,7:10:45,0.251,,7:10:45,0.045,,7:10:45,4.14,,7:10:45,1.679,,7:10:45,4.131,,7:10:45,3,,23:54:32,0,,7:10:45,0.018,
10/18/2018,7:10:46,0.244,,7:10:46,0.045,,7:10:46,4.21,,7:10:46,1.692,,7:10:46,4.17,,7:10:46,2.8,,23:54:32,0,,7:10:46,0.016,
10/18/2018,7:10:47,0.262,,7:10:47,0.043,,7:10:47,4.22,,7:10:47,1.735,,7:10:47,4.175,,7:10:47,2.48,,23:54:32,0,,7:10:47,0.016,
10/18/2018,7:10:48,0.282,,7:10:48,0.041,,7:10:48,4.26,,7:10:48,1.758,,7:10:48,4.289,,7:10:48,2.39,,23:54:32,0,,7:10:48,0.019,
10/18/2018,7:10:49,0.294,,7:10:49,0.043,,7:10:49,4.34,,7:10:49,1.737,,7:10:49,4.251,,7:10:49,2.29,,23:54:32,0,,7:10:49,0.019,
10/18/2018,7:10:50,0.303,,7:10:50,0.047,,7:10:50,4.42,,7:10:50,1.729,,7:10:50,4.218,,7:10:50,2.16,,23:54:32,0,,7:10:50,0.015,
10/18/2018,7:10:51,0.309,,7:10:51,0.045,,7:10:51,4.53,,7:10:51,1.731,,7:10:51,4.302,,7:10:51,2.13,,23:54:32,0,,7:10:51,0.015,
10/18/2018,7:10:52,0.31,,7:10:52,0.046,,7:10:52,4.55,,7:10:52,1.756,,7:10:52,4.317,,7:10:52,2.14,,23:54:32,0,,7:10:52,0.016,
10/18/2018,7:10:53,0.321,,7:10:53,0.047,,7:10:53,4.57,,7:10:53,1.741,,7:10:53,4.286,,7:10:53,2.3,,23:54:32,0,,7:10:53,0.016,
10/18/2018,7:10:54,0.338,,7:10:54,0.056,,7:10:54,4.61,,7:10:54,1.736,,7:10:54,4.133,,7:10:54,2.54,,23:54:32,0,,7:10:54,0.015,
10/18/2018,7:10:55,0.398,,7:10:55,0.078,,7:10:55,4.57,,7:10:55,1.725,,7:10:55,4.076,,7:10:55,2.66,,23:54:32,0,,7:10:55,0.016,
10/18/2018,7:10:56,0.459,,7:10:56,0.084,,7:10:56,4.52,,7:10:56,1.704,,7:10:56,4.074,,7:10:56,2.85,,23:54:32,0,,7:10:56,0.018,
10/18/2018,7:10:57,0.438,,7:10:57,0.089,,7:10:57,4.45,,7:10:57,1.736,,7:10:57,3.925,,7:10:57,2.94,,23:54:32,0,,7:10:57,0.016,
10/18/2018,7:10:58,0.457,,7:10:58,0.131,,7:10:58,4.38,,7:10:58,1.716,,7:10:58,3.958,,7:10:58,2.95,,23:54:32,0,,7:10:58,0.016,
10/18/2018,7:10:59,0.468,,7:10:59,0.214,,7:10:59,4.37,,7:10:59,1.788,,7:10:59,3.92,,7:10:59,2.95,,23:54:32,0,,7:10:59,0.016,
10/18/2018,7:11:00,0.444,,7:11:00,0.269,,7:11:00,4.41,,7:11:00,1.747,,7:11:00,4.01,,7:11:00,2.82,,23:54:32,0,,7:11:00,0.015,
10/18/2018,7:11:01,0.41,,7:11:01,0.304,,7:11:01,4.48,,7:11:01,1.799,,7:11:01,3.979,,7:11:01,2.76,,23:54:32,0,,7:11:01,0.016,
10/18/2018,7:11:02,0.445,,7:11:02,0.303,,7:11:02,4.56,,7:11:02,1.831,,7:11:02,3.892,,7:11:02,2.73,,23:54:32,0,,7:11:02,0.018,
10/18/2018,7:11:03,0.504,,7:11:03,0.268,,7:11:03,4.6,,7:11:03,2.839,,7:11:03,3.969,,7:11:03,2.73,,23:54:32,0,,7:11:03,0.022,
10/18/2018,7:11:04,0.472,,7:11:04,0.299,,7:11:04,4.56,,7:11:04,3.047,,7:11:04,4.001,,7:11:04,2.81,,23:54:32,0,,7:11:04,0.022,
10/18/2018,7:11:05,0.482,,7:11:05,0.332,,7:11:05,4.56,,7:11:05,3.308,,7:11:05,3.94,,7:11:05,2.86,,23:54:32,0,,7:11:05,0.018,
10/18/2018,7:11:06,0.486,,7:11:06,0.251,,7:11:06,4.48,,7:11:06,3.282,,7:11:06,4.126,,7:11:06,2.92,,23:54:32,0,,7:11:06,0.017,
10/18/2018,7:11:07,0.498,,7:11:07,0.212,,7:11:07,4.39,,7:11:07,2.782,,7:11:07,4.043,,7:11:07,3,,23:54:32,0,,7:11:07,0.022,
10/18/2018,7:11:08,0.472,,7:11:08,0.248,,7:11:08,4.41,,7:11:08,2.469,,7:11:08,4.015,,7:11:08,3.01,,23:54:32,0,,7:11:08,0.02,
10/18/2018,7:11:09,0.464,,7:11:09,0.273,,7:11:09,4.34,,7:11:09,2.269,,7:11:09,4.19,,7:11:09,3,,23:54:32,0,,7:11:09,0.016,
10/18/2018,7:11:10,0.502,,7:11:10,0.293,,7:11:10,4.36,,7:11:10,2.35,,7:11:10,4.249,,7:11:10,3.03,,23:54:32,0,,7:11:10,0.018,
10/18/2018,7:11:11,0.526,,7:11:11,0.281,,7:11:11,4.28,,7:11:11,2.401,,7:11:11,4.205,,7:11:11,3.06,,23:54:32,0,,7:11:11,0.019,
10/18/2018,7:11:12,0.511,,7:11:12,0.206,,7:11:12,4.2,,7:11:12,2.491,,7:11:12,4.131,,7:11:12,3.02,,23:54:32,0,,7:11:12,0.016,
10/18/2018,7:11:13,0.487,,7:11:13,0.141,,7:11:13,4.18,,7:11:13,2.369,,7:11:13,4.163,,7:11:13,3.02,,23:54:32,0,,7:11:13,0.016,
10/18/2018,7:11:14,0.522,,7:11:14,0.12,,7:11:14,4.14,,7:11:14,2.44,,7:11:14,4.063,,7:11:14,3.04,,23:54:32,0,,7:11:14,0.017,
10/18/2018,7:11:15,0.574,,7:11:15,0.115,,7:11:15,4.18,,7:11:15,2.371,,7:11:15,4.194,,7:11:15,2.89,,23:54:32,0,,7:11:15,0.015,
10/18/2018,7:11:16,0.572,,7:11:16,0.103,,7:11:16,4.27,,7:11:16,2.365,,7:11:16,4.056,,7:11:16,2.87,,23:54:32,0,,7:11:16,0.016,
10/18/2018,7:11:17,0.553,,7:11:17,0.1,,7:11:17,4.23,,7:11:17,2.326,,7:11:17,4.181,,7:11:17,2.88,,23:54:32,0,,7:11:17,0.017,
10/18/2018,7:11:18,0.597,,7:11:18,0.102,,7:11:18,4.31,,7:11:18,2.301,,7:11:18,4.148,,7:11:18,2.85,,23:54:32,0,,7:11:18,0.017,
10/18/2018,7:11:19,0.624,,7:11:19,0.108,,7:11:19,4.44,,7:11:19,2.33,,7:11:19,4.12,,7:11:19,2.85,,23:54:32,0,,7:11:19,0.017,
10/18/2018,7:11:20,0.623,,7:11:20,0.096,,7:11:20,4.46,,7:11:20,2.577,,7:11:20,4.089,,7:11:20,2.92,,23:54:32,0,,7:11:20,0.016,
10/18/2018,7:11:21,0.626,,7:11:21,0.098,,7:11:21,4.46,,7:11:21,2.546,,7:11:21,4.205,,7:11:21,3.07,,23:54:32,0,,7:11:21,0.016,
10/18/2018,7:11:22,0.628,,7:11:22,0.129,,7:11:22,4.44,,7:11:22,2.455,,7:11:22,4.041,,7:11:22,3.26,,23:54:32,0,,7:11:22,0.016,
10/18/2018,7:11:23,0.639,,7:11:23,0.123,,7:11:23,4.36,,7:11:23,2.512,,7:11:23,4.019,,7:11:23,3.22,,23:54:32,0,,7:11:23,0.018,
10/18/2018,7:11:24,0.632,,7:11:24,0.112,,7:11:24,4.26,,7:11:24,2.514,,7:11:24,4.039,,7:11:24,3.16,,23:54:32,0,,7:11:24,0.017,
10/18/2018,7:11:25,0.63,,7:11:25,0.124,,7:11:25,4.28,,7:11:25,2.538,,7:11:25,4.113,,7:11:25,3.05,,23:54:32,0,,7:11:25,0.017,
10/18/2018,7:11:26,0.627,,7:11:26,0.13,,7:11:26,4.46,,7:11:26,2.532,,7:11:26,3.951,,7:11:26,2.93,,23:54:32,0,,7:11:26,0.017,
10/18/2018,7:11:27,0.64,,7:11:27,0.149,,7:11:27,4.63,,7:11:27,2.589,,7:11:27,3.964,,7:11:27,2.96,,23:54:32,0,,7:11:27,0.017,
10/18/2018,7:11:28,0.667,,7:11:28,0.124,,7:11:28,4.59,,7:11:28,2.741,,7:11:28,4.034,,7:11:28,3.03,,23:54:32,0,,7:11:28,0.02,
10/18/2018,7:11:29,0.674,,7:11:29,0.137,,7:11:29,4.6,,7:11:29,2.771,,7:11:29,4.113,,7:11:29,3.05,,23:54:32,0,,7:11:29,0.018,
10/18/2018,7:11:30,0.674,,7:11:30,0.154,,7:11:30,4.81,,7:11:30,2.749,,7:11:30,3.927,,7:11:30,3.09,,23:54:32,0,,7:11:30,0.016,
10/18/2018,7:11:31,0.678,,7:11:31,0.153,,7:11:31,4.93,,7:11:31,2.998,,7:11:31,3.944,,7:11:31,2.97,,23:54:32,0,,7:11:31,0.016,
10/18/2018,7:11:32,0.687,,7:11:32,0.224,,7:11:32,4.85,,7:11:32,3.014,,7:11:32,3.872,,7:11:32,2.96,,23:54:32,0,,7:11:32,0.017,
10/18/2018,7:11:33,0.665,,7:11:33,0.328,,7:11:33,4.82,,7:11:33,2.89,,7:11:33,3.82,,7:11:33,2.94,,23:54:32,0,,7:11:33,0.016,
10/18/2018,7:11:34,0.648,,7:11:34,0.42,,7:11:34,4.81,,7:11:34,2.696,,7:11:34,3.804,,7:11:34,2.92,,23:54:32,0,,7:11:34,0.016,
10/18/2018,7:11:35,0.651,,7:11:35,0.476,,7:11:35,4.8,,7:11:35,2.779,,7:11:35,4.1,,7:11:35,2.96,,23:54:32,0,,7:11:35,0.017,
10/18/2018,7:11:36,0.647,,7:11:36,0.488,,7:11:36,4.85,,7:11:36,2.732,,7:11:36,3.909,,7:11:36,2.97,,23:54:32,0,,7:11:36,0.017,
10/18/2018,7:11:37,0.674,,7:11:37,0.434,,7:11:37,5.03,,7:11:37,2.82,,7:11:37,3.878,,7:11:37,2.93,,23:54:32,0,,7:11:37,0.016,
10/18/2018,7:11:38,0.682,,7:11:38,0.334,,7:11:38,5.2,,7:11:38,2.863,,7:11:38,3.922,,7:11:38,2.91,,23:54:32,0,,7:11:38,0.016,
10/18/2018,7:11:39,0.694,,7:11:39,0.362,,7:11:39,5.36,,7:11:39,2.967,,7:11:39,4.069,,7:11:39,2.9,,23:54:32,0,,7:11:39,0.016,
10/18/2018,7:11:40,0.711,,7:11:40,0.383,,7:11:40,5.67,,7:11:40,3.066,,7:11:40,4.089,,7:11:40,2.93,,23:54:32,0,,7:11:40,0.016,
10/18/2018,7:11:41,0.673,,7:11:41,0.387,,7:11:41,5.64,,7:11:41,2.878,,7:11:41,3.852,,7:11:41,2.93,,23:54:32,0,,7:11:41,0.017,
10/18/2018,7:11:42,0.68,,7:11:42,0.391,,7:11:42,5.64,,7:11:42,2.784,,7:11:42,4.236,,7:11:42,2.94,,23:54:32,0,,7:11:42,0.016,
10/18/2018,7:11:43,0.686,,7:11:43,0.407,,7:11:43,5.67,,7:11:43,2.776,,7:11:43,4.442,,7:11:43,2.97,,23:54:32,0,,7:11:43,0.016,
10/18/2018,7:11:44,0.672,,7:11:44,0.422,,7:11:44,5.66,,7:11:44,3.019,,7:11:44,4.369,,7:11:44,2.96,,23:54:32,0,,7:11:44,0.017,
10/18/2018,7:11:45,0.645,,7:11:45,0.404,,7:11:45,5.61,,7:11:45,3.072,,7:11:45,4.076,,7:11:45,3.08,,23:54:32,0,,7:11:45,0.017,
10/18/2018,7:11:46,0.627,,7:11:46,0.366,,7:11:46,5.52,,7:11:46,2.865,,7:11:46,3.905,,7:11:46,3.4,,23:54:32,0,,7:11:46,0.018,
