bar_fence,CDT_Time,Rel_1_5,Rel_0_4,Rel_1_5_v_0_4,bar_fence_1,Upper_3_0,Upper_0,Upper_3_0_v_0,bar_fence_2,CDT_Time_1,Lower_1_5,Lower_0,Lower_1_5_v_0
|,00:10:49,0.013,0.003,4.33333333333333,|,0.014,0.002,7,|,00:10:49,0.011,NaN,NaN
|,00:10:50,0.012,0.003,4,|,0.013,0.001,13,|,00:10:50,0.01,NaN,NaN
|,00:10:51,0.012,0.003,4,|,0.014,0,Inf,|,00:10:51,0.009,NaN,NaN
|,00:10:52,0.012,0.004,3,|,0.012,0.002,6,|,00:10:52,0.009,NaN,NaN
|,00:10:53,0.012,0.003,4,|,0.013,0.003,4.33333333333333,|,00:10:53,0.009,NaN,NaN
|,00:10:54,0.011,0.002,5.5,|,0.014,0.002,7,|,00:10:54,0.008,NaN,NaN
|,00:10:55,0.013,0.003,4.33333333333333,|,0.013,0.001,13,|,00:10:55,0.008,NaN,NaN
|,00:10:56,0.014,0.004,3.5,|,0.012,0.001,12,|,00:10:56,0.011,NaN,NaN
|,00:10:57,0.014,0.004,3.5,|,0.013,0.001,13,|,00:10:57,0.011,NaN,NaN
|,00:10:58,0.015,0.003,5,|,0.013,0.001,13,|,00:10:58,0.009,NaN,NaN
|,00:10:59,0.013,0.005,2.6,|,0.014,0.003,4.66666666666667,|,00:10:59,0.01,NaN,NaN
|,00:11:00,0.012,0.004,3,|,0.013,0.029,0.448275862068965,|,00:11:00,0.008,NaN,NaN
|,00:11:01,0.014,0.003,4.66666666666667,|,0.014,0.002,7,|,00:11:01,0.008,NaN,NaN
|,00:11:02,0.014,0.006,2.33333333333333,|,0.015,0.003,5,|,00:11:02,0.008,NaN,NaN
|,00:11:03,0.011,0.006,1.83333333333333,|,0.014,0.002,7,|,00:11:03,0.009,NaN,NaN
|,00:11:04,0.011,0.002,5.5,|,0.014,0.025,0.56,|,00:11:04,0.008,NaN,NaN
|,00:11:05,0.012,0.003,4,|,0.014,0.003,4.66666666666667,|,00:11:05,0.009,NaN,NaN
|,00:11:06,0.012,0.006,2,|,0.013,0.002,6.5,|,00:11:06,0.008,NaN,NaN
|,00:11:07,0.015,0.007,2.14285714285714,|,0.014,0.001,14,|,00:11:07,0.008,NaN,NaN
|,00:11:08,0.013,0.002,6.5,|,0.013,0.002,6.5,|,00:11:08,0.008,NaN,NaN
|,00:11:09,0.011,0.002,5.5,|,0.014,0.004,3.5,|,00:11:09,0.008,NaN,NaN
|,00:11:10,0.011,0.003,3.66666666666667,|,0.013,0.003,4.33333333333333,|,00:11:10,0.009,NaN,NaN
|,00:11:11,0.01,0.003,3.33333333333333,|,0.013,0.002,6.5,|,00:11:11,0.008,NaN,NaN
|,00:11:12,0.011,0.003,3.66666666666667,|,0.013,0.004,3.25,|,00:11:12,0.009,NaN,NaN
|,00:11:13,0.012,0.003,4,|,0.014,0.002,7,|,00:11:13,0.01,NaN,NaN
|,00:11:14,0.011,0.004,2.75,|,0.013,0.001,13,|,00:11:14,0.01,NaN,NaN
|,00:11:15,0.011,0.005,2.2,|,0.012,0.002,6,|,00:11:15,0.009,NaN,NaN
|,00:11:16,0.012,0.003,4,|,0.011,0.006,1.83333333333333,|,00:11:16,0.01,NaN,NaN
|,00:11:17,0.013,0.002,6.5,|,0.013,0.002,6.5,|,00:11:17,0.009,NaN,NaN
|,00:11:18,0.011,0.004,2.75,|,0.013,0.002,6.5,|,00:11:18,0.009,NaN,NaN
|,00:11:19,0.011,0.004,2.75,|,0.013,0.001,13,|,00:11:19,0.009,NaN,NaN
|,00:11:20,0.014,0.003,4.66666666666667,|,0.012,0.006,2,|,00:11:20,0.009,NaN,NaN
|,00:11:21,0.01,0.004,2.5,|,0.013,0.001,13,|,00:11:21,0.009,NaN,NaN
|,00:11:22,0.011,0.004,2.75,|,0.012,0.001,12,|,00:11:22,0.009,NaN,NaN
|,00:11:23,0.011,0.004,2.75,|,0.012,0.002,6,|,00:11:23,0.009,NaN,NaN
|,00:11:24,0.011,0.002,5.5,|,0.014,0.002,7,|,00:11:24,0.009,NaN,NaN
|,00:11:25,0.011,0.002,5.5,|,0.016,0.04,0.4,|,00:11:25,0.009,NaN,NaN
|,00:11:26,0.011,0.003,3.66666666666667,|,0.013,0.002,6.5,|,00:11:26,0.008,NaN,NaN
|,00:11:27,0.011,0.004,2.75,|,0.013,0.002,6.5,|,00:11:27,0.009,NaN,NaN
|,00:11:28,0.011,0.004,2.75,|,0.014,0.011,1.27272727272727,|,00:11:28,0.009,NaN,NaN
|,00:11:29,0.011,0.004,2.75,|,0.013,0.002,6.5,|,00:11:29,0.008,NaN,NaN
|,00:11:30,0.011,0.003,3.66666666666667,|,0.012,0.002,6,|,00:11:30,0.007,NaN,NaN
|,00:11:31,0.011,0.003,3.66666666666667,|,0.012,0.003,4,|,00:11:31,0.009,NaN,NaN
|,00:11:32,0.011,0.003,3.66666666666667,|,0.012,0.003,4,|,00:11:32,0.009,NaN,NaN
|,00:11:33,0.01,0.004,2.5,|,0.012,0.03,0.4,|,00:11:33,0.008,NaN,NaN
|,00:11:34,0.01,0.004,2.5,|,0.013,0.002,6.5,|,00:11:34,0.009,NaN,NaN
|,00:11:35,0.014,0.003,4.66666666666667,|,0.012,0.003,4,|,00:11:35,0.008,NaN,NaN
|,00:11:36,0.013,0.002,6.5,|,0.012,0.001,12,|,00:11:36,0.008,NaN,NaN
|,00:11:37,0.011,0.003,3.66666666666667,|,0.012,0.003,4,|,00:11:37,0.008,NaN,NaN
|,00:11:38,0.01,0.003,3.33333333333333,|,0.013,0.002,6.5,|,00:11:38,0.007,NaN,NaN
|,00:11:39,0.011,0.004,2.75,|,0.013,0.002,6.5,|,00:11:39,0.009,NaN,NaN
|,00:11:40,0.011,0.003,3.66666666666667,|,0.012,0.001,12,|,00:11:40,0.008,NaN,NaN
|,00:11:41,0.011,0.004,2.75,|,0.013,0.009,1.44444444444444,|,00:11:41,0.008,NaN,NaN
|,00:11:42,0.012,0.005,2.4,|,0.014,0.004,3.5,|,00:11:42,0.008,NaN,NaN
|,00:11:43,0.012,0.002,6,|,0.014,0.005,2.8,|,00:11:43,0.008,NaN,NaN
|,00:11:44,0.012,0.002,6,|,0.013,0.002,6.5,|,00:11:44,0.009,NaN,NaN
|,00:11:45,0.011,0.003,3.66666666666667,|,0.013,0.002,6.5,|,00:11:45,0.008,NaN,NaN
|,00:11:46,0.012,0.005,2.4,|,0.012,0.002,6,|,00:11:46,0.009,NaN,NaN
|,00:11:47,0.014,0.006,2.33333333333333,|,0.011,0.003,3.66666666666667,|,00:11:47,0.009,NaN,NaN
|,00:11:48,0.015,0.004,3.75,|,0.011,0.001,11,|,00:11:48,0.01,NaN,NaN
|,00:11:49,0.011,0.003,3.66666666666667,|,0.012,0.002,6,|,00:11:49,0.009,NaN,NaN
|,00:11:50,0.012,0.003,4,|,0.012,0.002,6,|,00:11:50,0.008,NaN,NaN
|,00:11:51,0.012,0.006,2,|,0.012,0.002,6,|,00:11:51,0.009,NaN,NaN
|,00:11:52,0.012,0.005,2.4,|,0.014,0.001,14,|,00:11:52,0.008,NaN,NaN
|,00:11:53,0.014,0.004,3.5,|,0.012,0.003,4,|,00:11:53,0.009,NaN,NaN
|,00:11:54,0.012,0.003,4,|,0.013,0.003,4.33333333333333,|,00:11:54,0.008,NaN,NaN
|,00:11:55,0.011,0.003,3.66666666666667,|,0.013,0.004,3.25,|,00:11:55,0.009,NaN,NaN
|,00:11:56,0.011,0.003,3.66666666666667,|,0.012,0.006,2,|,00:11:56,0.011,NaN,NaN
|,00:11:57,0.011,0.003,3.66666666666667,|,0.012,0.002,6,|,00:11:57,0.012,NaN,NaN
|,00:11:58,0.011,0.005,2.2,|,0.012,0.013,0.923076923076923,|,00:11:58,0.009,NaN,NaN
|,00:11:59,0.011,0.005,2.2,|,0.014,0.009,1.55555555555556,|,00:11:59,0.008,NaN,NaN
|,00:12:00,0.012,0.002,6,|,0.013,0.004,3.25,|,00:12:00,0.007,NaN,NaN
|,00:12:01,0.012,0.002,6,|,0.012,0.004,3,|,00:12:01,0.008,NaN,NaN
|,00:12:02,0.028,0.002,14,|,0.014,0.004,3.5,|,00:12:02,0.008,NaN,NaN
|,00:12:03,0.032,0.004,8,|,0.014,0.003,4.66666666666667,|,00:12:03,0.008,NaN,NaN
|,00:12:04,0.012,0.005,2.4,|,0.013,0.001,13,|,00:12:04,0.008,NaN,NaN
|,00:12:05,0.011,0.004,2.75,|,0.013,0.002,6.5,|,00:12:05,0.009,NaN,NaN
|,00:12:06,0.011,0.003,3.66666666666667,|,0.012,0.002,6,|,00:12:06,0.009,NaN,NaN
|,00:12:07,0.012,0.002,6,|,0.013,0.005,2.6,|,00:12:07,0.008,NaN,NaN
|,00:12:08,0.012,0.004,3,|,0.014,0.002,7,|,00:12:08,0.008,NaN,NaN
|,00:12:09,0.012,0.005,2.4,|,0.013,0.008,1.625,|,00:12:09,0.008,NaN,NaN
|,00:12:10,0.012,0.004,3,|,0.013,0.003,4.33333333333333,|,00:12:10,0.009,NaN,NaN
|,00:12:11,0.013,0.004,3.25,|,0.014,0.001,14,|,00:12:11,0.009,NaN,NaN
|,00:12:12,0.014,0.003,4.66666666666667,|,0.015,0.003,5,|,00:12:12,0.008,NaN,NaN
|,00:12:13,0.013,0.003,4.33333333333333,|,0.014,0.002,7,|,00:12:13,0.009,NaN,NaN
|,00:12:14,0.011,0.002,5.5,|,0.013,0.002,6.5,|,00:12:14,0.01,NaN,NaN
|,00:12:15,0.011,0.003,3.66666666666667,|,0.013,0.002,6.5,|,00:12:15,0.01,NaN,NaN
|,00:12:16,0.011,0.004,2.75,|,0.013,0.003,4.33333333333333,|,00:12:16,0.009,NaN,NaN
|,00:12:17,0.012,0.003,4,|,0.013,0.024,0.541666666666667,|,00:12:17,0.009,NaN,NaN
|,00:12:18,0.012,0.004,3,|,0.013,0.002,6.5,|,00:12:18,0.009,NaN,NaN
|,00:12:19,0.011,0.005,2.2,|,0.014,0.004,3.5,|,00:12:19,0.009,NaN,NaN
|,00:12:20,0.012,0.003,4,|,0.014,0.004,3.5,|,00:12:20,0.008,NaN,NaN
|,00:12:21,0.012,0.002,6,|,0.013,0.002,6.5,|,00:12:21,0.008,NaN,NaN
|,00:12:22,0.011,0.002,5.5,|,0.013,0.004,3.25,|,00:12:22,0.008,NaN,NaN
|,00:12:23,0.011,0.002,5.5,|,0.012,0.002,6,|,00:12:23,0.008,NaN,NaN
|,00:12:24,0.011,0.003,3.66666666666667,|,0.012,0.002,6,|,00:12:24,0.007,NaN,NaN
|,00:12:25,0.011,0.003,3.66666666666667,|,0.012,0.003,4,|,00:12:25,0.007,NaN,NaN
|,00:12:26,0.011,0.002,5.5,|,0.011,0.003,3.66666666666667,|,00:12:26,0.008,NaN,NaN
|,00:12:27,0.013,0.002,6.5,|,0.012,0.004,3,|,00:12:27,0.009,NaN,NaN
|,00:12:28,0.012,0.002,6,|,0.014,0.003,4.66666666666667,|,00:12:28,0.008,NaN,NaN
|,00:12:29,0.011,0.002,5.5,|,0.012,0.001,12,|,00:12:29,0.008,NaN,NaN
|,00:12:30,0.012,0.005,2.4,|,0.013,0.004,3.25,|,00:12:30,0.008,NaN,NaN
|,00:12:31,0.01,0.005,2,|,0.014,0.002,7,|,00:12:31,0.009,NaN,NaN
|,00:12:32,0.011,0.004,2.75,|,0.015,0.001,15,|,00:12:32,0.009,NaN,NaN
|,00:12:33,0.011,0.003,3.66666666666667,|,0.013,0.003,4.33333333333333,|,00:12:33,0.009,NaN,NaN
|,00:12:34,0.011,0.002,5.5,|,0.012,0.003,4,|,00:12:34,0.009,NaN,NaN
|,00:12:35,0.011,0.002,5.5,|,0.011,0.002,5.5,|,00:12:35,0.007,NaN,NaN
|,00:12:36,0.012,0.002,6,|,0.011,0.003,3.66666666666667,|,00:12:36,0.008,NaN,NaN
|,00:12:37,0.012,0.002,6,|,0.011,0.001,11,|,00:12:37,0.008,NaN,NaN
|,00:12:38,0.011,0.003,3.66666666666667,|,0.013,0.003,4.33333333333333,|,00:12:38,0.009,NaN,NaN
|,00:12:39,0.011,0.002,5.5,|,0.012,0.006,2,|,00:12:39,0.009,NaN,NaN
|,00:12:40,0.012,0.002,6,|,0.012,0.001,12,|,00:12:40,0.009,NaN,NaN
|,00:12:41,0.014,0.003,4.66666666666667,|,0.014,0.003,4.66666666666667,|,00:12:41,0.009,NaN,NaN
|,00:12:42,0.012,0.003,4,|,0.012,0.002,6,|,00:12:42,0.008,NaN,NaN
|,00:12:43,0.011,0.003,3.66666666666667,|,0.013,0.008,1.625,|,00:12:43,0.008,NaN,NaN
|,00:12:44,0.013,0.005,2.6,|,0.013,0.002,6.5,|,00:12:44,0.008,NaN,NaN
|,00:12:45,0.013,0.006,2.16666666666667,|,0.013,0.003,4.33333333333333,|,00:12:45,0.009,NaN,NaN
|,00:12:46,0.011,0.004,2.75,|,0.013,0.003,4.33333333333333,|,00:12:46,0.009,NaN,NaN
|,00:12:47,0.011,0.005,2.2,|,0.012,0.002,6,|,00:12:47,0.01,NaN,NaN
|,00:12:48,0.011,0.003,3.66666666666667,|,0.011,0.012,0.916666666666667,|,00:12:48,0.009,NaN,NaN
|,00:12:49,0.011,0.001,11,|,0.012,0.003,4,|,00:12:49,0.008,NaN,NaN
|,00:12:50,0.013,0.002,6.5,|,0.012,0.002,6,|,00:12:50,0.008,NaN,NaN
|,00:12:51,0.011,0.002,5.5,|,0.013,0.001,13,|,00:12:51,0.009,NaN,NaN
|,00:12:52,0.011,0.003,3.66666666666667,|,0.014,0.001,14,|,00:12:52,0.008,NaN,NaN
|,00:12:53,0.012,0.004,3,|,0.012,0.013,0.923076923076923,|,00:12:53,0.008,NaN,NaN
|,00:12:54,0.012,0.004,3,|,0.012,0.002,6,|,00:12:54,0.009,NaN,NaN
|,00:12:55,0.014,0.002,7,|,0.012,0.002,6,|,00:12:55,0.009,NaN,NaN
|,00:12:56,0.012,0.003,4,|,0.012,0.01,1.2,|,00:12:56,0.009,NaN,NaN
|,00:12:57,0.011,0.002,5.5,|,0.011,0.002,5.5,|,00:12:57,0.008,NaN,NaN
|,00:12:58,0.011,0.002,5.5,|,0.013,0.003,4.33333333333333,|,00:12:58,0.008,NaN,NaN
|,00:12:59,0.011,0.003,3.66666666666667,|,0.013,0.002,6.5,|,00:12:59,0.009,NaN,NaN
|,00:13:00,0.01,0.004,2.5,|,0.012,0.002,6,|,00:13:00,0.009,NaN,NaN
|,00:13:01,0.011,0.005,2.2,|,0.012,0.007,1.71428571428571,|,00:13:01,0.008,NaN,NaN
|,00:13:02,0.012,0.004,3,|,0.012,0.003,4,|,00:13:02,0.008,NaN,NaN
|,00:13:03,0.012,0.004,3,|,0.012,0.003,4,|,00:13:03,0.009,NaN,NaN
|,00:13:04,0.012,0.003,4,|,0.013,0.003,4.33333333333333,|,00:13:04,0.01,NaN,NaN
|,00:13:05,0.01,0.004,2.5,|,0.014,0.002,7,|,00:13:05,0.008,NaN,NaN
|,00:13:06,0.01,0.003,3.33333333333333,|,0.013,0.003,4.33333333333333,|,00:13:06,0.009,NaN,NaN
|,00:13:07,0.011,0.003,3.66666666666667,|,0.013,0.002,6.5,|,00:13:07,0.008,NaN,NaN
|,00:13:08,0.011,0.003,3.66666666666667,|,0.013,0.003,4.33333333333333,|,00:13:08,0.008,NaN,NaN
|,00:13:09,0.011,0.003,3.66666666666667,|,0.013,0.005,2.6,|,00:13:09,0.008,NaN,NaN
|,00:13:10,0.011,0.003,3.66666666666667,|,0.013,0.002,6.5,|,00:13:10,0.009,NaN,NaN
|,00:13:11,0.011,0.003,3.66666666666667,|,0.013,0.004,3.25,|,00:13:11,0.009,NaN,NaN
|,00:13:12,0.013,0.002,6.5,|,0.013,0.005,2.6,|,00:13:12,0.008,NaN,NaN
|,00:13:13,0.012,0.002,6,|,0.018,0.005,3.6,|,00:13:13,0.008,NaN,NaN
|,00:13:14,0.012,0.002,6,|,0.019,0.002,9.5,|,00:13:14,0.008,NaN,NaN
|,00:13:15,0.011,0.003,3.66666666666667,|,0.012,0.001,12,|,00:13:15,0.01,NaN,NaN
|,00:13:16,0.011,0.004,2.75,|,0.014,0.004,3.5,|,00:13:16,0.01,NaN,NaN
|,00:13:17,0.011,0.005,2.2,|,0.014,0.002,7,|,00:13:17,0.008,NaN,NaN
|,00:13:18,0.012,0.002,6,|,0.014,0.002,7,|,00:13:18,0.008,NaN,NaN
|,00:13:19,0.012,0.003,4,|,0.014,0.001,14,|,00:13:19,0.008,NaN,NaN
|,00:13:20,0.013,0.003,4.33333333333333,|,0.014,0.008,1.75,|,00:13:20,0.008,NaN,NaN
|,00:13:21,0.012,0.003,4,|,0.014,0.003,4.66666666666667,|,00:13:21,0.008,NaN,NaN
|,00:13:22,0.011,0.004,2.75,|,0.013,0.054,0.240740740740741,|,00:13:22,0.008,NaN,NaN
|,00:13:23,0.011,0.003,3.66666666666667,|,0.014,0.002,7,|,00:13:23,0.008,NaN,NaN
|,00:13:24,0.011,0.004,2.75,|,0.014,0.003,4.66666666666667,|,00:13:24,0.007,NaN,NaN
|,00:13:25,0.014,0.003,4.66666666666667,|,0.013,0.001,13,|,00:13:25,0.008,NaN,NaN
|,00:13:26,0.013,0.001,13,|,0.013,0.003,4.33333333333333,|,00:13:26,0.007,NaN,NaN
|,00:13:27,0.011,0.002,5.5,|,0.012,0.002,6,|,00:13:27,0.008,NaN,NaN
|,00:13:28,0.011,0.004,2.75,|,0.012,0.005,2.4,|,00:13:28,0.008,NaN,NaN
|,00:13:29,0.011,0.003,3.66666666666667,|,0.011,0.015,0.733333333333333,|,00:13:29,0.008,NaN,NaN
|,00:13:30,0.011,0.006,1.83333333333333,|,0.012,0.001,12,|,00:13:30,0.008,NaN,NaN
|,00:13:31,0.012,0.005,2.4,|,0.013,0.002,6.5,|,00:13:31,0.008,NaN,NaN
|,00:13:32,0.012,0.002,6,|,0.012,0.002,6,|,00:13:32,0.008,NaN,NaN
|,00:13:33,0.012,0.002,6,|,0.012,0.003,4,|,00:13:33,0.007,NaN,NaN
|,00:13:34,0.011,0.002,5.5,|,0.013,0.001,13,|,00:13:34,0.007,NaN,NaN
|,00:13:35,0.011,0.003,3.66666666666667,|,0.016,0.001,16,|,00:13:35,0.008,NaN,NaN
|,00:13:36,0.012,0.005,2.4,|,0.015,0.001,15,|,00:13:36,0.009,NaN,NaN
|,00:13:37,0.011,0.004,2.75,|,0.014,0.003,4.66666666666667,|,00:13:37,0.008,NaN,NaN
|,00:13:38,0.012,0.003,4,|,0.013,0.007,1.85714285714286,|,00:13:38,0.009,NaN,NaN
|,00:13:39,0.011,0.003,3.66666666666667,|,0.014,0.001,14,|,00:13:39,0.009,NaN,NaN
|,00:13:40,0.011,0.003,3.66666666666667,|,0.015,0.005,3,|,00:13:40,0.008,NaN,NaN
|,00:13:41,0.01,0.003,3.33333333333333,|,0.012,0.001,12,|,00:13:41,0.008,NaN,NaN
|,00:13:42,0.011,0.003,3.66666666666667,|,0.012,0.002,6,|,00:13:42,0.008,NaN,NaN
|,00:13:43,0.012,0.003,4,|,0.012,0.002,6,|,00:13:43,0.009,NaN,NaN
|,00:13:44,0.012,0.003,4,|,0.013,0.004,3.25,|,00:13:44,0.009,NaN,NaN
|,00:13:45,0.011,0.005,2.2,|,0.013,0.006,2.16666666666667,|,00:13:45,0.01,NaN,NaN
|,00:13:46,0.012,0.006,2,|,0.014,0.005,2.8,|,00:13:46,0.01,NaN,NaN
|,00:13:47,0.013,0.004,3.25,|,0.014,0.001,14,|,00:13:47,0.008,NaN,NaN
|,00:13:48,0.014,0.007,2,|,0.012,0.007,1.71428571428571,|,00:13:48,0.008,NaN,NaN
|,00:13:49,0.015,0.003,5,|,0.014,0.014,1,|,00:13:49,0.008,NaN,NaN
|,00:13:50,0.014,0.002,7,|,0.015,0.003,5,|,00:13:50,0.01,NaN,NaN
|,00:13:51,0.012,0.003,4,|,0.013,0.003,4.33333333333333,|,00:13:51,0.009,NaN,NaN
|,00:13:52,0.013,0.003,4.33333333333333,|,0.014,0.002,7,|,00:13:52,0.008,NaN,NaN
|,00:13:53,0.015,0.002,7.5,|,0.015,0.003,5,|,00:13:53,0.008,NaN,NaN
|,00:13:54,0.016,0.002,8,|,0.014,0.003,4.66666666666667,|,00:13:54,0.009,NaN,NaN
|,00:13:55,0.011,0.002,5.5,|,0.014,0.003,4.66666666666667,|,00:13:55,0.008,NaN,NaN
|,00:13:56,0.012,0.002,6,|,0.014,0.001,14,|,00:13:56,0.008,NaN,NaN
|,00:13:57,0.012,0.003,4,|,0.013,0.003,4.33333333333333,|,00:13:57,0.008,NaN,NaN
|,00:13:58,0.012,0.005,2.4,|,0.012,0.002,6,|,00:13:58,0.008,NaN,NaN
|,00:13:59,0.011,0.009,1.22222222222222,|,0.013,0.003,4.33333333333333,|,00:13:59,0.009,NaN,NaN
|,00:14:00,0.012,0.002,6,|,0.013,0.006,2.16666666666667,|,00:14:00,0.01,NaN,NaN
|,00:14:01,0.012,0.005,2.4,|,0.014,0.002,7,|,00:14:01,0.009,NaN,NaN
|,00:14:02,0.01,0.006,1.66666666666667,|,0.014,0.002,7,|,00:14:02,0.008,NaN,NaN
|,00:14:03,0.012,0.005,2.4,|,0.015,0.002,7.5,|,00:14:03,0.009,NaN,NaN
|,00:14:04,0.013,0.006,2.16666666666667,|,0.014,0.001,14,|,00:14:04,0.01,NaN,NaN
|,00:14:05,0.012,0.004,3,|,0.015,0.004,3.75,|,00:14:05,0.008,NaN,NaN
|,00:14:06,0.012,0.003,4,|,0.013,0.002,6.5,|,00:14:06,0.009,NaN,NaN
|,00:14:07,0.011,0.004,2.75,|,0.013,0.002,6.5,|,00:14:07,0.01,NaN,NaN
|,00:14:08,0.011,0.002,5.5,|,0.013,0.003,4.33333333333333,|,00:14:08,0.008,NaN,NaN
|,00:14:09,0.011,0.004,2.75,|,0.014,0.004,3.5,|,00:14:09,0.008,NaN,NaN
|,00:14:10,0.012,0.004,3,|,0.013,0.004,3.25,|,00:14:10,0.008,NaN,NaN
|,00:14:11,0.013,0.006,2.16666666666667,|,0.013,0.001,13,|,00:14:11,0.008,NaN,NaN
|,00:14:12,0.012,0.008,1.5,|,0.014,0.002,7,|,00:14:12,0.008,NaN,NaN
|,00:14:13,0.012,0.004,3,|,0.017,0.003,5.66666666666667,|,00:14:13,0.008,NaN,NaN
|,00:14:14,0.013,0.004,3.25,|,0.016,0.003,5.33333333333333,|,00:14:14,0.009,NaN,NaN
|,00:14:15,0.011,0.003,3.66666666666667,|,0.013,0.004,3.25,|,00:14:15,0.009,NaN,NaN
|,00:14:16,0.013,0.002,6.5,|,0.014,0.002,7,|,00:14:16,0.008,NaN,NaN
|,00:14:17,0.013,0.002,6.5,|,0.013,0.004,3.25,|,00:14:17,0.009,NaN,NaN
|,00:14:18,0.014,0.002,7,|,0.014,0.003,4.66666666666667,|,00:14:18,0.009,NaN,NaN
|,00:14:19,0.012,0.004,3,|,0.013,0.002,6.5,|,00:14:19,0.008,NaN,NaN
|,00:14:20,0.015,0.004,3.75,|,0.013,0.002,6.5,|,00:14:20,0.008,NaN,NaN
|,00:14:21,0.018,0.005,3.6,|,0.013,0.002,6.5,|,00:14:21,0.008,NaN,NaN
|,00:14:22,0.012,0.005,2.4,|,0.014,0.004,3.5,|,00:14:22,0.008,NaN,NaN
|,00:14:23,0.012,0.005,2.4,|,0.014,0.002,7,|,00:14:23,0.009,NaN,NaN
|,00:14:24,0.012,0.004,3,|,0.013,0.002,6.5,|,00:14:24,0.009,NaN,NaN
|,00:14:25,0.01,0.002,5,|,0.013,0.003,4.33333333333333,|,00:14:25,0.008,NaN,NaN
|,00:14:26,0.011,0.002,5.5,|,0.014,0.005,2.8,|,00:14:26,0.008,NaN,NaN
|,00:14:27,0.011,0.003,3.66666666666667,|,0.014,0.002,7,|,00:14:27,0.008,NaN,NaN
|,00:14:28,0.012,0.003,4,|,0.014,0.002,7,|,00:14:28,0.008,NaN,NaN
|,00:14:29,0.017,0.004,4.25,|,0.014,0.002,7,|,00:14:29,0.009,NaN,NaN
|,00:14:30,0.016,0.004,4,|,0.013,0.001,13,|,00:14:30,0.008,NaN,NaN
|,00:14:31,0.012,0.002,6,|,0.015,0.002,7.5,|,00:14:31,0.01,NaN,NaN
|,00:14:32,0.013,0.002,6.5,|,0.014,0.003,4.66666666666667,|,00:14:32,0.01,NaN,NaN
|,00:14:33,0.013,0.004,3.25,|,0.013,0.004,3.25,|,00:14:33,0.008,NaN,NaN
|,00:14:34,0.013,0.004,3.25,|,0.013,0.005,2.6,|,00:14:34,0.007,NaN,NaN
|,00:14:35,0.012,0.003,4,|,0.016,0.006,2.66666666666667,|,00:14:35,0.008,NaN,NaN
|,00:14:36,0.012,0.003,4,|,0.017,0.001,17,|,00:14:36,0.008,NaN,NaN
|,00:14:37,0.012,0.004,3,|,0.013,0.003,4.33333333333333,|,00:14:37,0.008,NaN,NaN
|,00:14:38,0.012,0.005,2.4,|,0.014,0.003,4.66666666666667,|,00:14:38,0.008,NaN,NaN
|,00:14:39,0.014,0.003,4.66666666666667,|,0.014,0.044,0.318181818181818,|,00:14:39,0.008,NaN,NaN
|,00:14:40,0.013,0.004,3.25,|,0.013,0.002,6.5,|,00:14:40,0.009,NaN,NaN
|,00:14:41,0.012,0.003,4,|,0.013,0.005,2.6,|,00:14:41,0.009,NaN,NaN
|,00:14:42,0.013,0.003,4.33333333333333,|,0.014,0.002,7,|,00:14:42,0.009,NaN,NaN
|,00:14:43,0.012,0.003,4,|,0.014,0.013,1.07692307692308,|,00:14:43,0.008,NaN,NaN
|,00:14:44,0.012,0.004,3,|,0.013,0.001,13,|,00:14:44,0.008,NaN,NaN
|,00:14:45,0.013,0.004,3.25,|,0.013,0.022,0.590909090909091,|,00:14:45,0.008,NaN,NaN
|,00:14:46,0.013,0.003,4.33333333333333,|,0.013,0.001,13,|,00:14:46,0.012,NaN,NaN
|,00:14:47,0.015,0.003,5,|,0.014,0.002,7,|,00:14:47,0.013,NaN,NaN
|,00:14:48,0.014,0.004,3.5,|,0.013,0.002,6.5,|,00:14:48,0.01,NaN,NaN
|,00:14:49,0.013,0.004,3.25,|,0.015,0.002,7.5,|,00:14:49,0.011,NaN,NaN
|,00:14:50,0.014,0.004,3.5,|,0.014,0.005,2.8,|,00:14:50,0.011,NaN,NaN
|,00:14:51,0.015,0.003,5,|,0.014,0.002,7,|,00:14:51,0.009,NaN,NaN
|,00:14:52,0.014,0.021,0.666666666666667,|,0.014,0.002,7,|,00:14:52,0.008,NaN,NaN
|,00:14:53,0.011,0.003,3.66666666666667,|,0.015,0.002,7.5,|,00:14:53,0.009,NaN,NaN
|,00:14:54,0.012,0.003,4,|,0.013,0.002,6.5,|,00:14:54,0.008,NaN,NaN
|,00:14:55,0.013,0.003,4.33333333333333,|,0.013,0.001,13,|,00:14:55,0.008,NaN,NaN
|,00:14:56,0.011,0.003,3.66666666666667,|,0.014,0.003,4.66666666666667,|,00:14:56,0.008,NaN,NaN
|,00:14:57,0.011,0.004,2.75,|,0.014,0.004,3.5,|,00:14:57,0.008,NaN,NaN
|,00:14:58,0.012,0.004,3,|,0.014,0.006,2.33333333333333,|,00:14:58,0.008,NaN,NaN
|,00:14:59,0.012,0.002,6,|,0.015,0.003,5,|,00:14:59,0.008,NaN,NaN
|,00:15:00,0.013,0.003,4.33333333333333,|,0.016,0.002,8,|,00:15:00,0.008,NaN,NaN
|,00:15:01,0.013,0.002,6.5,|,0.018,0.002,9,|,00:15:01,0.008,NaN,NaN
|,00:15:02,0.013,0.002,6.5,|,0.015,0.021,0.714285714285714,|,00:15:02,0.008,NaN,NaN
